Algorithm;Determinismus;GoalReward;CliffReward;StepReward;Gamma;Alpha;Average Episodes Until Trained;Best Episodes Until Trained;Average Steps Once Trained;Best Steps Once Trained;Best Path Once Trained
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.7;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.4;0.7;97;71;37;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.4;0.4;101;2147483647;23;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.4;0.99;99;88;32;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.4;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.99;0.7;101;2147483647;31;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.99;0.4;101;2147483647;31;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.99;0.99;101;2147483647;30;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.99;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.01;0.7;101;2147483647;25;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.01;0.4;101;2147483647;19;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.01;0.99;92;42;37;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.01;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.7;0.7;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.7;0.4;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.7;0.99;90;87;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 2]->P[3, 2]->P[3, 1]->P[2, 1]->P[2, 2]->P[2, 1]->P[3, 1]->P[3, 2]->P[3, 1]->P[3, 0]->P[3, 1]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 2]->P[3, 2]->P[3, 1]->P[3, 2]->P[2, 2]->P[2, 1]->P[2, 0]->P[3, 0]->P[3, 1]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 2]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.7;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.4;0.7;70;67;555;101;P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 2]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 2]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[3, 2]->P[2, 2]->P[2, 1]->P[1, 1]->P[2, 1]->P[3, 1]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 2]->P[4, 1]->P[3, 1]->P[2, 1]->P[2, 0]->P[3, 0]->P[3, 1]->P[4, 1]->P[4, 1]->P[4, 1]->P[4, 0]->P[4, 1]->P[3, 1]->P[2, 1]->P[1, 1]->P[2, 1]->P[2, 0]->P[3, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 2]->P[3, 2]->P[3, 3]->P[3, 2]->P[2, 2]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 1]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.4;0.4;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.4;0.99;41;37;555;101;P[0, 4]->P[0, 3]->P[0, 2]->P[1, 2]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 2]->P[4, 2]->P[4, 1]->P[4, 1]->P[3, 1]->P[3, 0]->P[2, 0]->P[2, 0]->P[1, 0]->P[1, 0]->P[1, 1]->P[2, 1]->P[2, 0]->P[3, 0]->P[3, 1]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 2]->P[3, 2]->P[2, 2]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 1]->P[4, 1]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.4;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.99;0.7;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.99;0.4;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.99;0.99;101;2147483647;55;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.99;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.01;0.7;45;40;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[3, 1]->P[4, 1]->P[4, 1]->P[4, 1]->P[4, 2]->P[3, 2]->P[2, 2]->P[2, 1]->P[1, 1]->P[2, 1]->P[1, 1]->P[0, 1]->P[0, 2]->P[1, 2]->P[2, 2]->P[3, 2]->P[3, 1]->P[3, 2]->P[3, 1]->P[4, 1]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 0]->P[3, 0]->P[3, 1]->P[3, 2]->P[3, 1]->P[2, 1]->P[1, 1]->P[2, 1]->P[2, 2]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 2]->P[3, 2]->P[2, 2]->P[3, 2]->P[3, 1]->P[3, 0]->P[2, 0]->P[1, 0]->P[1, 0]->P[1, 1]->P[1, 2]->P[1, 1]->P[1, 0]->P[1, 1]->P[2, 1]->P[2, 2]->P[2, 1]->P[2, 0]->P[3, 0]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 1]->P[3, 1]->P[3, 0]->P[2, 0]->P[2, 1]->P[3, 1]->P[2, 1]->P[2, 2]->P[2, 1]->P[2, 2]->P[1, 2]->P[0, 2]->P[1, 2]->P[2, 2]->P[1, 2]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.01;0.4;100;95;394;101;P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 0]->P[3, 0]->P[2, 0]->P[2, 1]->P[2, 0]->P[1, 0]->P[0, 0]->P[0, 1]->P[0, 1]->P[0, 2]->P[0, 1]->P[0, 0]->P[0, 1]->P[0, 2]->P[0, 1]->P[0, 1]->P[0, 1]->P[0, 0]->P[1, 0]->P[1, 1]->P[2, 1]->P[2, 2]->P[1, 2]->P[0, 2]->P[0, 2]->P[0, 2]->P[0, 2]->P[0, 2]->P[0, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 1]->P[1, 1]->P[1, 0]->P[1, 1]->P[0, 1]->P[0, 2]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[3, 2]->P[4, 2]->P[4, 1]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.01;0.99;25;13;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 3]->P[0, 2]->P[1, 2]->P[2, 2]->P[1, 2]->P[1, 1]->P[1, 0]->P[1, 1]->P[0, 1]->P[0, 1]->P[0, 0]->P[0, 1]->P[0, 1]->P[1, 1]->P[1, 2]->P[1, 1]->P[1, 0]->P[1, 0]->P[0, 0]->P[0, 0]->P[0, 1]->P[0, 2]->P[0, 1]->P[0, 2]->P[0, 1]->P[0, 0]->P[1, 0]->P[0, 0]->P[1, 0]->P[1, 0]->P[1, 0]->P[1, 0]->P[1, 0]->P[2, 0]->P[2, 0]->P[2, 0]->P[1, 0]->P[1, 1]->P[1, 0]->P[2, 0]->P[2, 1]->P[1, 1]->P[0, 1]->P[0, 0]->P[0, 0]->P[0, 0]->P[1, 0]->P[2, 0]->P[3, 0]->P[3, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 0]->P[3, 0]->P[3, 0]->P[2, 0]->P[2, 1]->P[1, 1]->P[1, 2]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[3, 1]->P[3, 2]->P[2, 2]->P[2, 1]->P[1, 1]->P[1, 2]->P[2, 2]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 0]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E-7;0.01;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.7;0.7;101;2147483647;30;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.7;0.4;101;2147483647;31;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.7;0.99;101;2147483647;30;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.7;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.4;0.7;101;2147483647;34;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.4;0.4;101;2147483647;19;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.4;0.99;101;2147483647;27;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.4;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.99;0.7;101;2147483647;27;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.99;0.4;101;2147483647;26;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.99;0.99;101;2147483647;33;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.99;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.01;0.7;101;2147483647;31;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.01;0.4;101;2147483647;14;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.01;0.99;91;38;38;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-100.0;0.01;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.7;0.7;101;2147483647;34;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.7;0.4;101;2147483647;33;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.7;0.99;101;2147483647;39;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.7;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.4;0.7;101;2147483647;34;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.4;0.4;101;2147483647;26;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.4;0.99;101;2147483647;32;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.4;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.99;0.7;101;2147483647;33;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.99;0.4;101;2147483647;25;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.99;0.99;101;2147483647;31;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.99;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.01;0.7;99;90;27;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.01;0.4;101;2147483647;22;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.01;0.99;93;29;34;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;85, 5, 5, 5;-100.0;-1.0E7;-1.0E7;0.01;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.7;0.7;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.7;0.4;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.7;0.99;94;93;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 3]->P[1, 3]->P[2, 3]->P[2, 2]->P[1, 2]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 3]->P[1, 3]->P[1, 2]->P[0, 2]->P[1, 2]->P[0, 2]->P[0, 1]->P[0, 1]->P[1, 1]->P[1, 0]->P[1, 1]->P[1, 0]->P[1, 1]->P[2, 1]->P[3, 1]->P[3, 0]->P[3, 0]->P[2, 0]->P[3, 0]->P[3, 0]->P[2, 0]->P[2, 1]->P[3, 1]->P[4, 1]->P[3, 1]->P[4, 1]->P[3, 1]->P[3, 2]->P[3, 1]->P[4, 1]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[3, 1]->P[3, 2]->P[3, 1]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 0]->P[3, 0]->P[4, 0]
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.7;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.4;0.7;70;67;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 1]->P[0, 0]->P[0, 0]->P[1, 0]->P[1, 0]->P[2, 0]->P[2, 1]->P[1, 1]->P[1, 0]->P[1, 0]->P[1, 1]->P[2, 1]->P[3, 1]->P[3, 2]->P[4, 2]->P[3, 2]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 1]->P[4, 2]->P[4, 2]->P[3, 2]->P[3, 1]->P[4, 1]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[3, 2]->P[2, 2]->P[1, 2]->P[2, 2]->P[2, 3]->P[3, 3]->P[2, 3]->P[3, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 3]->P[0, 2]->P[0, 3]->P[0, 2]->P[0, 3]->P[1, 3]->P[1, 2]
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.4;0.4;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.4;0.99;42;40;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[0, 2]->P[1, 2]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 2]->P[1, 2]->P[0, 2]->P[1, 2]->P[2, 2]->P[1, 2]->P[2, 2]->P[3, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[3, 1]->P[3, 2]->P[3, 1]->P[3, 0]->P[3, 1]->P[4, 1]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 2]->P[4, 2]->P[4, 1]->P[4, 2]->P[3, 2]->P[3, 1]->P[4, 1]->P[3, 1]->P[3, 2]->P[3, 1]->P[3, 2]->P[3, 1]->P[3, 0]->P[3, 0]->P[3, 1]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 1]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.4;0.01;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.99;0.7;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.99;0.4;101;2147483647;0;2147483647;
QLearning;85, 5, 5, 5;-1.0E7;-100.0;-100.0;0.99;0.99;101;2147483647;0;2147483647;
